Date,Arima_Close,Lstm_Close,Sarima_Close,Average_Close,Market_Close
09-04-2024,1086.1900187534295,1071.2927,1091.165589113438,
10-04-2024,1085.022167199218,1053.5139,1088.6821948448774,
12-04-2024,1082.8250991470704,1024.449,1094.7962603155083,1071.2864103729949
15-04-2024,1081.7364157913194,986.3194,1097.0661411525712,1064.3868209174163
16-04-2024,1080.6550438185202,974.6618,1098.0981458538631,1057.8452562309838
18-04-2024,1078.520113810056,952.8564,1093.0515358577816,1046.3330131726939
19-04-2024,1077.4659258092588,942.7053,1093.4953103566777,1041.9165183386442
22-04-2024,1076.4204976105116,915.0761,1095.681424785634,1036.1414009144353
23-04-2024,1075.383774746578,906.7432,1093.0152633904484,1030.6651996332341
24-04-2024,1074.3556792298616,898.81494,1096.578059386918,1025.785437683328
25-04-2024,1073.3361409154384,891.2716,1100.6569477866565,1023.3506228284335
26-04-2024,1072.325088083681,884.0548,1098.152732052185,1021.0606652727489
29-04-2024,1071.3224502595715,863.87555,1099.3822279506996,1017.1530596720258
30-04-2024,1070.3281573603083,857.6371,1104.2496695685345,1013.4808639194424
02-05-2024,1068.3643291320263,845.7064,1107.5828445229315,1009.0356770460794
03-05-2024,1067.394656620093,839.9724,1105.591449833522,1006.896074771054
06-05-2024,1066.4330546736196,823.6782,1102.501453551907,1003.0249764815666
07-05-2024,1065.4794561215558,818.52496,1102.9233083271336,999.1665487919812
08-05-2024,1064.5337943517711,813.5002,1105.106778004565,995.8534672256168
09-05-2024,1063.5960033065917,808.59875,1102.4762136698112,993.8599404201586
10-05-2024,1062.6660174781243,803.7973,1106.03993311308,992.2572211026604
13-05-2024,1061.7437719037034,789.8862,1110.1185091458758,989.880299846354
14-05-2024,1060.8292021613438,785.42236,1107.6143961211012,987.568632213692
15-05-2024,1059.9222443652438,781.04193,1108.8436901714435,985.046922652079
16-05-2024,1059.0228351613223,776.74274,1113.711418128475,983.6834240121033
17-05-2024,1058.1309117227927,772.5225,1115.9706940188685,982.8787737297939
20-05-2024,1057.2464117457744,760.3151,1117.0444387346606,981.1896721679882
21-05-2024,1056.369273444941,756.39087,1115.0528399749687,978.7825599602229
22-05-2024,1055.499435549204,752.5361,1111.9632193354437,975.824187642777
23-05-2024,1054.6368372974334,748.74915,1112.3851822389393,973.7314342045478
24-05-2024,1053.7814184342126,745.0286,1114.5686649627214,972.1276230908838
27-05-2024,1052.9331192056295,734.25104,1111.9379250304746,969.8079930188234
28-05-2024,1052.091880355103,730.7822,1115.5016399184533,967.875165322955
29-05-2024,1051.2576431192433,727.37305,1119.5802174921305,966.1898572356705
30-05-2024,1050.4303492237468,724.02246,1117.0761039606966,965.3461715632639
31-05-2024,1049.609940879326,720.7295,1118.3053990067403,964.2649626313205
03-06-2024,1048.7963607776733,711.18524,1123.1731255512832,962.5920532666074
04-06-2024,1047.9895520874556,708.1121,1125.4324011823396,961.481513276091
05-06-2024,1047.189458450347,705.09155,1126.5061469188563,960.3862149964394
06-06-2024,1046.3960239770904,702.1228,1124.514549165827,959.2616201979907
07-06-2024,1045.6091932435938,699.2049,1121.424926673289,957.5621720476671
